date,row_id,row_name,total_list_size
01/05/2023,QVV,NHS DORSET INTEGRATED CARE BOARD,825652
01/05/2023,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1748173
01/05/2023,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2650558
01/05/2023,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1077681
01/05/2023,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1134202
01/05/2023,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2745329
01/06/2023,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1835372
01/06/2023,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1501557
01/06/2023,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,823602
01/06/2023,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1266935
01/06/2023,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1106835
01/06/2023,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1598894
01/06/2023,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3181838
01/06/2023,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1122215
01/06/2023,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1060189
01/06/2023,QJK,NHS DEVON INTEGRATED CARE BOARD,1283423
01/06/2023,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,815096
01/06/2023,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1209431
01/06/2023,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2078470
01/06/2023,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1992789
01/06/2023,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1632962
01/06/2023,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2418697
01/06/2023,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1784300
01/06/2023,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1088696
01/06/2023,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1186032
01/06/2023,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,828602
01/06/2023,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1835165
01/06/2023,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",525501
01/06/2023,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3214269
01/06/2023,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1791583
01/06/2023,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",994166
01/06/2023,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,827666
01/06/2023,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,683825
01/06/2023,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1945073
01/06/2023,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2839256
01/06/2023,QSL,NHS SOMERSET INTEGRATED CARE BOARD,600972
01/06/2023,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1262261
01/06/2023,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,600864
01/06/2023,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1972034
01/06/2023,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1309406
01/06/2023,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1035144
01/06/2023,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1073710
01/06/2023,QVV,NHS DORSET INTEGRATED CARE BOARD,825684
01/06/2023,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1749046
01/06/2023,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2652933
01/06/2023,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1079679
01/06/2023,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1134455
01/06/2023,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2747751
01/07/2023,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1837290
01/07/2023,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1502436
01/07/2023,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,824158
01/07/2023,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1268811
01/07/2023,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1109122
01/07/2023,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1601688
01/07/2023,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3182767
01/07/2023,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1123553
01/07/2023,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1061512
01/07/2023,QJK,NHS DEVON INTEGRATED CARE BOARD,1284193
01/07/2023,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,815413
01/07/2023,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1209600
01/07/2023,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2082137
01/07/2023,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1994992
01/07/2023,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1634788
01/07/2023,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2423940
01/07/2023,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1785917
01/07/2023,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1089283
01/07/2023,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1187384
01/07/2023,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,830221
01/07/2023,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1836543
01/07/2023,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",526177
01/07/2023,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3217989
01/07/2023,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1792717
01/07/2023,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",995328
01/07/2023,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,829323
01/07/2023,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,684584
01/07/2023,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1946611
01/07/2023,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2842154
01/07/2023,QSL,NHS SOMERSET INTEGRATED CARE BOARD,601286
01/07/2023,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1261717
01/07/2023,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,601233
01/07/2023,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1973554
01/07/2023,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1311597
01/07/2023,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1037018
01/07/2023,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1074806
01/07/2023,QVV,NHS DORSET INTEGRATED CARE BOARD,825894
01/07/2023,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1751464
01/07/2023,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2654239
01/07/2023,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1081870
01/07/2023,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1135362
01/07/2023,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2749877
01/08/2023,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1838718
01/08/2023,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1503495
01/08/2023,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,825259
01/08/2023,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1270538
01/08/2023,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1112172
01/08/2023,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1604871
01/08/2023,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3184158
01/08/2023,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1125116
01/08/2023,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1062612
01/08/2023,QJK,NHS DEVON INTEGRATED CARE BOARD,1284555
01/08/2023,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,816201
01/08/2023,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1210891
01/08/2023,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2085117
01/08/2023,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1997740
01/08/2023,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1637605
01/08/2023,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2428741
01/08/2023,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1788033
01/08/2023,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1089962
01/08/2023,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1188740
01/08/2023,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,831602
01/08/2023,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1837179
01/08/2023,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",526954
01/08/2023,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3221542
01/08/2023,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1793684
01/08/2023,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",995957
01/08/2023,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,830510
01/08/2023,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,685316
01/08/2023,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1947876
01/08/2023,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2848032
01/08/2023,QSL,NHS SOMERSET INTEGRATED CARE BOARD,601895
01/08/2023,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1260300
01/08/2023,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,601617
01/08/2023,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1974915
01/08/2023,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1313424
01/08/2023,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1038113
01/08/2023,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1075355
01/08/2023,QVV,NHS DORSET INTEGRATED CARE BOARD,826064
01/08/2023,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1753762
01/08/2023,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2655869
01/08/2023,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1083840
01/08/2023,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1136123
01/08/2023,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2751499
01/09/2023,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1839904
01/09/2023,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1504069
01/09/2023,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,826065
01/09/2023,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1272472
01/09/2023,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1114156
01/09/2023,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1607275
01/09/2023,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3185941
01/09/2023,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1126338
01/09/2023,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1063719
01/09/2023,QJK,NHS DEVON INTEGRATED CARE BOARD,1284878
01/09/2023,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,816665
01/09/2023,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1212113
01/09/2023,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2087050
01/09/2023,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,1999898
01/09/2023,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1639918
01/09/2023,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2432357
01/09/2023,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1789574
01/09/2023,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1090508
01/09/2023,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1190074
01/09/2023,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,833005
01/09/2023,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1838498
01/09/2023,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",527461
01/09/2023,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3225118
01/09/2023,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1794162
01/09/2023,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",996816
01/09/2023,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,831721
01/09/2023,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,685945
01/09/2023,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1948571
01/09/2023,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2851018
01/09/2023,QSL,NHS SOMERSET INTEGRATED CARE BOARD,602608
01/09/2023,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1257073
01/09/2023,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,601950
01/09/2023,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1977146
01/09/2023,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1315275
01/09/2023,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1038351
01/09/2023,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1076422
01/09/2023,QVV,NHS DORSET INTEGRATED CARE BOARD,826614
01/09/2023,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1756110
01/09/2023,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2657293
01/09/2023,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1085853
01/09/2023,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1136605
01/09/2023,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2753480
01/10/2023,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1841590
01/10/2023,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1512944
01/10/2023,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,826516
01/10/2023,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1273283
01/10/2023,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1115794
01/10/2023,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1611298
01/10/2023,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3192956
01/10/2023,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1127432
01/10/2023,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1063912
01/10/2023,QJK,NHS DEVON INTEGRATED CARE BOARD,1289152
01/10/2023,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,817184
01/10/2023,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1214544
01/10/2023,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2089440
01/10/2023,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2002471
01/10/2023,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1640356
01/10/2023,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2434448
01/10/2023,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1793372
01/10/2023,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1091784
01/10/2023,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1191413
01/10/2023,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,834988
01/10/2023,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1840343
01/10/2023,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",528348
01/10/2023,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3233653
01/10/2023,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1795264
01/10/2023,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",997528
01/10/2023,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,832541
01/10/2023,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,686720
01/10/2023,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1952353
01/10/2023,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2854179
01/10/2023,QSL,NHS SOMERSET INTEGRATED CARE BOARD,602679
01/10/2023,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1263102
01/10/2023,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,602629
01/10/2023,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1982885
01/10/2023,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1316482
01/10/2023,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1039480
01/10/2023,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1079148
01/10/2023,QVV,NHS DORSET INTEGRATED CARE BOARD,828233
01/10/2023,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1756504
01/10/2023,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2663539
01/10/2023,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1091950
01/10/2023,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1136779
01/10/2023,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2758104
01/11/2023,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1844883
01/11/2023,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1514449
01/11/2023,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,826887
01/11/2023,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1275133
01/11/2023,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1119103
01/11/2023,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1617332
01/11/2023,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3200834
01/11/2023,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1129274
01/11/2023,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1065404
01/11/2023,QJK,NHS DEVON INTEGRATED CARE BOARD,1291318
01/11/2023,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,818164
01/11/2023,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1219455
01/11/2023,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2094952
01/11/2023,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2005642
01/11/2023,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1643214
01/11/2023,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2441163
01/11/2023,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1800022
01/11/2023,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1092966
01/11/2023,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1192812
01/11/2023,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,836897
01/11/2023,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1843277
01/11/2023,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",529058
01/11/2023,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,3243329
01/11/2023,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,1798209
01/11/2023,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",999110
01/11/2023,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,834467
01/11/2023,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,687341
01/11/2023,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,1957460
01/11/2023,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,2863003
01/11/2023,QSL,NHS SOMERSET INTEGRATED CARE BOARD,603326
01/11/2023,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,1267080
01/11/2023,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,603135
01/11/2023,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",1987598
01/11/2023,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,1319723
01/11/2023,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1042867
01/11/2023,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1083006
01/11/2023,QVV,NHS DORSET INTEGRATED CARE BOARD,829434
01/11/2023,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,1758724
01/11/2023,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,2670591
01/11/2023,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1096413
01/11/2023,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1138493
01/11/2023,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,2763645
01/12/2023,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,1847259
01/12/2023,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,1515765
01/12/2023,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,827385
01/12/2023,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1277138
01/12/2023,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1122322
01/12/2023,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,1621371
01/12/2023,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,3204382
01/12/2023,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1130676
01/12/2023,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1067159
01/12/2023,QJK,NHS DEVON INTEGRATED CARE BOARD,1292359
01/12/2023,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,819135
01/12/2023,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1221996
01/12/2023,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2098253
01/12/2023,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2008528
01/12/2023,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,1645135
01/12/2023,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2447611
01/12/2023,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1803967
01/12/2023,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,1094091
01/12/2023,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,1194081
01/12/2023,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,838051
01/12/2023,QNX,NHS SUSSEX INTEGRATED CARE BOARD,1844998
01/12/2023,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",529758
